fetch_card_id,image_url,name,card_code,rarity,print_finish,set_name
mtg_pc-233_M_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-233_M_standard_foil.png,"Lightning, Army of One",233,Mythic,Foil,Pre-Release Cards
mtg_234_m_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_234_m_kpp_7185_foil.png,Waking the Trolls,234,Mythic,Foil,Pre-Release Cards
mtg_234_r_piko_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_234_r_piko_foil.png,Crystalline Giant,234,Rare,Foil,Pre-Release Cards
mtg_234_r_potj_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_234_r_potj_foil.png,"Taii Wakeen, Perfect Shot",234,Rare,Foil,Pre-Release Cards
mtg_235_m_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_235_m_pafr_foil.png,Tiamat,235,Mythic,Foil,Pre-Release Cards
mtg_235_r_pthb_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_235_r_pthb_foil.png,Nyx Lotus,235,Rare,Foil,Pre-Release Cards
mtg_237_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_237_r_kpp_7185_foil.png,Cosmos Elixir,237,Rare,Foil,Pre-Release Cards
mtg_237_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_237_r_pafr_foil.png,Triumphant Adventurer,237,Rare,Foil,Pre-Release Cards
mtg_237_r_piko_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_237_r_piko_foil.png,The Ozolith,237,Rare,Foil,Pre-Release Cards
mtg_237_r_pvow_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_237_r_pvow_foil.png,"Eruth, Tormented Prophet",237,Rare,Foil,Pre-Release Cards
mtg_238_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_238_r_pafr_foil.png,"Volo, Guide to Monsters",238,Rare,Foil,Pre-Release Cards
mtg_238_r_pbro_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_238_r_pbro_foil.png,The Mightstone and Weakstone,238,Rare,Foil,Pre-Release Cards
mtg_239_m_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_239_m_pafr_foil.png,"Xanathar, Guild Kingpin",239,Mythic,Foil,Pre-Release Cards
mtg_239_m_pltr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_239_m_pltr_foil.png,Glamdring,239,Mythic,Foil,Pre-Release Cards
mtg_239_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_239_r_pm21_foil.png,Solemn Simulacrum,239,Rare,Foil,Pre-Release Cards
mtg_239_r_pvow_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_239_r_pvow_foil.png,"Halana and Alena, Partners",239,Rare,Foil,Pre-Release Cards
mtg_239_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_239_r_pznr_foil.png,"Verazol, the Split Current",239,Rare,Foil,Pre-Release Cards
mtg_pc-239_R_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-239_R_standard_foil.png,Sandbender Scavengers,239,Rare,Foil,Pre-Release Cards
mtg_24_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_24_r_kpp_7185_foil.png,Righteous Valkyrie,24,Rare,Foil,Pre-Release Cards
mtg_24_r_piko_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_24_r_piko_foil.png,Mythos of Snapdax,24,Rare,Foil,Pre-Release Cards
mtg_24_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_24_r_pznr_foil.png,Luminarch Aspirant,24,Rare,Foil,Pre-Release Cards
mtg_pc-24_R_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-24_R_standard_foil.png,Lightstall Inquisitor,24,Rare,Foil,Pre-Release Cards
mtg_240_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_240_r_kpp_7185_foil.png,Maskwood Nexus,240,Rare,Foil,Pre-Release Cards
mtg_240_r_pdsk_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_240_r_pdsk_foil.png,"Winter, Misanthropic Guide",240,Rare,Foil,Pre-Release Cards
mtg_240_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_240_r_pm21_foil.png,Sparkhunter Masticore,240,Rare,Foil,Pre-Release Cards
mtg_240_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_240_r_pznr_foil.png,"Yasharn, Implacable Earth",240,Rare,Foil,Pre-Release Cards
mtg_241_m_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_241_m_pafr_foil.png,The Deck of Many Things,241,Mythic,Foil,Pre-Release Cards
mtg_241_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_241_r_kpp_7185_foil.png,Pyre of Heroes,241,Rare,Foil,Pre-Release Cards
mtg_241_castle-locthwain_r_peld_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_241_castle-locthwain_r_peld_foil.png,Castle Locthwain,241_castle-locthwain,Rare,Foil,Pre-Release Cards
mtg_242_m_pmh3_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_242_m_pmh3_foil.png,"Tamiyo, Inquisitive Student",242,Mythic,Foil,Pre-Release Cards
mtg_242_animal-sanctuary_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_242_animal-sanctuary_r_pm21_foil.png,Animal Sanctuary,242_animal-sanctuary,Rare,Foil,Pre-Release Cards
mtg_243_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_243_r_pafr_foil.png,Eye of Vecna,243,Rare,Foil,Pre-Release Cards
mtg_244_m_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_244_m_pznr_foil.png,Forsaken Monument,244,Mythic,Foil,Pre-Release Cards
mtg_244_fabled-passage_r_peld_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_244_fabled-passage_r_peld_foil.png,Fabled Passage,244_fabled-passage,Rare,Foil,Pre-Release Cards
mtg_245_m_pvow_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_245_m_pvow_foil.png,"Olivia, Crimson Bride",245,Mythic,Foil,Pre-Release Cards
mtg_246_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_246_r_pafr_foil.png,Hand of Vecna,246,Rare,Foil,Pre-Release Cards
mtg_246_r_psoi_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_246_r_psoi_foil.png,Invocation of Saint Traft,246,Rare,Foil,Pre-Release Cards
mtg_246_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_246_r_pznr_foil.png,Myriad Construct,246,Rare,Foil,Pre-Release Cards
mtg_pc-246_R_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-246_R_standard_foil.png,"Toph, Hardheaded Teacher",246,Rare,Foil,Pre-Release Cards
mtg_246_fabled-passage_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_246_fabled-passage_r_pm21_foil.png,Fabled Passage,246_fabled-passage,Rare,Foil,Pre-Release Cards
mtg_248_indatha-triome_r_piko_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_248_indatha-triome_r_piko_foil.png,Indatha Triome,248_indatha-triome,Rare,Foil,Pre-Release Cards
mtg_248_marsh-flats_r_pmh2_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_248_marsh-flats_r_pmh2_foil.png,Marsh Flats,248_marsh-flats,Rare,Foil,Pre-Release Cards
mtg_pc-249_R_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-249_R_standard_foil.png,The Wandering Minstrel,249,Rare,Foil,Pre-Release Cards
mtg_252_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_252_r_pafr_foil.png,Treasure Chest,252,Rare,Foil,Pre-Release Cards
mtg_252_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_252_r_pznr_foil.png,Skyclave Relic,252,Rare,Foil,Pre-Release Cards
mtg_252_fabled-passage_r_pblb_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_252_fabled-passage_r_pblb_foil.png,Fabled Passage,252_fabled-passage,Rare,Foil,Pre-Release Cards
mtg_252_temple-of-epiphany_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_252_temple-of-epiphany_r_pm21_foil.png,Temple of Epiphany,252_temple-of-epiphany,Rare,Foil,Pre-Release Cards
mtg_253_cave-of-the-frost-dragon_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_253_cave-of-the-frost-dragon_r_pafr_foil.png,Cave of the Frost Dragon,253_cave-of-the-frost-dragon,Rare,Foil,Pre-Release Cards
mtg_253_fountainport_r_pblb_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_253_fountainport_r_pblb_foil.png,Fountainport,253_fountainport,Rare,Foil,Pre-Release Cards
mtg_253_savai-triome_r_piko_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_253_savai-triome_r_piko_foil.png,Savai Triome,253_savai-triome,Rare,Foil,Pre-Release Cards
mtg_253_temple-of-malady_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_253_temple-of-malady_r_pm21_foil.png,Temple of Malady,253_temple-of-malady,Rare,Foil,Pre-Release Cards
mtg_254_den-of-the-bugbear_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_254_den-of-the-bugbear_r_pafr_foil.png,Den of the Bugbear,254_den-of-the-bugbear,Rare,Foil,Pre-Release Cards
mtg_254_temple-of-mystery_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_254_temple-of-mystery_r_pm21_foil.png,Temple of Mystery,254_temple-of-mystery,Rare,Foil,Pre-Release Cards
mtg_255_r_pvow_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_255_r_pvow_foil.png,Dollhouse of Horrors,255,Rare,Foil,Pre-Release Cards
mtg_255_dungeon-descent_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_255_dungeon-descent_r_pafr_foil.png,Dungeon Descent,255_dungeon-descent,Rare,Foil,Pre-Release Cards
mtg_255_faceless-haven_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_255_faceless-haven_r_kpp_7185_foil.png,Faceless Haven,255_faceless-haven,Rare,Foil,Pre-Release Cards
mtg_255_temple-of-silence_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_255_temple-of-silence_r_pm21_foil.png,Temple of Silence,255_temple-of-silence,Rare,Foil,Pre-Release Cards
mtg_256_temple-of-triumph_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_256_temple-of-triumph_r_pm21_foil.png,Temple of Triumph,256_temple-of-triumph,Rare,Foil,Pre-Release Cards
mtg_257_hall-of-storm-giants_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_257_hall-of-storm-giants_r_pafr_foil.png,Hall of Storm Giants,257_hall-of-storm-giants,Rare,Foil,Pre-Release Cards
mtg_257_mines-of-moria_r_pltr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_257_mines-of-moria_r_pltr_foil.png,Mines of Moria,257_mines-of-moria,Rare,Foil,Pre-Release Cards
mtg_258_hive-of-the-eye-tyrant_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_258_hive-of-the-eye-tyrant_r_pafr_foil.png,Hive of the Eye Tyrant,258_hive-of-the-eye-tyrant,Rare,Foil,Pre-Release Cards
mtg_259_lair-of-the-hydra_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_259_lair-of-the-hydra_r_pafr_foil.png,Lair of the Hydra,259_lair-of-the-hydra,Rare,Foil,Pre-Release Cards
mtg_26_r_pmh3_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_26_r_pmh3_foil.png,Flare of Fortitude,26,Rare,Foil,Pre-Release Cards
mtg_260_gloomlake-verge_r_pdsk_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_260_gloomlake-verge_r_pdsk_foil.png,Gloomlake Verge,260_gloomlake-verge,Rare,Foil,Pre-Release Cards
mtg_pc-261_M_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-261_M_standard_foil.png,The Walls of Ba Sing Se,261,Mythic,Foil,Pre-Release Cards
mtg_261_deathcap-glade_r_pvow_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_261_deathcap-glade_r_pvow_foil.png,Deathcap Glade,261_deathcap-glade,Rare,Foil,Pre-Release Cards
mtg_261_treasure-vault_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_261_treasure-vault_r_pafr_foil.png,Treasure Vault,261_treasure-vault,Rare,Foil,Pre-Release Cards
mtg_262_crawling-barrens_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_262_crawling-barrens_r_pznr_foil.png,Crawling Barrens,262_crawling-barrens,Rare,Foil,Pre-Release Cards
mtg_262_dreamroot-cascade_r_pvow_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_262_dreamroot-cascade_r_pvow_foil.png,Dreamroot Cascade,262_dreamroot-cascade,Rare,Foil,Pre-Release Cards
mtg_264_shattered-sanctum_r_pvow_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_264_shattered-sanctum_r_pvow_foil.png,Shattered Sanctum,264_shattered-sanctum,Rare,Foil,Pre-Release Cards
mtg_265_throne-of-makindi_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_265_throne-of-makindi_r_pznr_foil.png,Throne of Makindi,265_throne-of-makindi,Rare,Foil,Pre-Release Cards
mtg_267_voldaren-estate_r_pvow_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_267_voldaren-estate_r_pvow_foil.png,Voldaren Estate,267_voldaren-estate,Rare,Foil,Pre-Release Cards
mtg_27_m_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_27_m_pm21_foil.png,"Mangara, the Diplomat",27,Mythic,Foil,Pre-Release Cards
mtg_27_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_27_r_kpp_7185_foil.png,Search for Glory,27,Rare,Foil,Pre-Release Cards
mtg_27_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_27_r_pafr_foil.png,"Nadaar, Selfless Paladin",27,Rare,Foil,Pre-Release Cards
mtg_27_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_27_r_pznr_foil.png,Maul of the Skyclaves,27,Rare,Foil,Pre-Release Cards
mtg_pc-27_M_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-27_M_standard_foil.png,The Legend of Yangchen,27,Mythic,Foil,Pre-Release Cards
mtg_pc-272_R_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-272_R_standard_foil.png,"Balamb Garden, SeeD Academy",272,Rare,Foil,Pre-Release Cards
mtg_272_tyrite-sanctum_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_272_tyrite-sanctum_r_kpp_7185_foil.png,Tyrite Sanctum,272_tyrite-sanctum,Rare,Foil,Pre-Release Cards
mtg_pc-275_R_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-275_R_standard_foil.png,Clive's Hideaway,275,Rare,Foil,Pre-Release Cards
mtg_275_the-world-tree_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_275_the-world-tree_r_kpp_7185_foil.png,The World Tree,275_the-world-tree,Rare,Foil,Pre-Release Cards
mtg_pc-276_R_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-276_R_standard_foil.png,Realm of Koh,276,Rare,Foil,Pre-Release Cards
mtg_pc-278_R_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-278_R_standard_foil.png,Secret Tunnel,278,Rare,Foil,Pre-Release Cards
mtg_28_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_28_r_pafr_foil.png,Oswald Fiddlebender,28,Rare,Foil,Pre-Release Cards
mtg_28_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_28_r_pm21_foil.png,Nine Lives,28,Rare,Foil,Pre-Release Cards
mtg_282_r_pltr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_282_r_pltr_foil.png,"Saradoc, Master of Buckland",282,Rare,Foil,Pre-Release Cards
mtg_pc-285_R_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-285_R_standard_foil.png,"Lindblum, Industrial Regency",285,Rare,Foil,Pre-Release Cards
mtg_29_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_29_r_kpp_7185_foil.png,"Sigrid, God-Favored",29,Rare,Foil,Pre-Release Cards
mtg_29_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_29_r_pafr_foil.png,Paladin Class,29,Rare,Foil,Pre-Release Cards
mtg_29_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_29_r_pm21_foil.png,Pack Leader,29,Rare,Foil,Pre-Release Cards
mtg_29_r_pmh2_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_29_r_pmh2_foil.png,Search the Premises,29,Rare,Foil,Pre-Release Cards
mtg_32_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_32_r_pm21_foil.png,Runed Halo,32,Rare,Foil,Pre-Release Cards
mtg_33_m_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_33_m_kpp_7185_foil.png,Starnheim Unleashed,33,Mythic,Foil,Pre-Release Cards
mtg_pc-33_R_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-33_R_standard_foil.png,Voice of Victory,33,Rare,Foil,Pre-Release Cards
mtg_34_m_psnc_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_34_m_psnc_foil.png,All-Seeing Arbiter,34,Mythic,Foil,Pre-Release Cards
mtg_34_r_prmkm_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_34_r_prmkm_foil.png,Tenth District Hero,34,Rare,Foil,Pre-Release Cards
mtg_34_r_pwoe_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_34_r_pwoe_foil.png,A Tale for the Ages,34,Rare,Foil,Pre-Release Cards
mtg_36_r_pltr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_36_r_pltr_foil.png,War of the Last Alliance,36,Rare,Foil,Pre-Release Cards
mtg_36_r_pvow_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_36_r_pvow_foil.png,Sigarda's Summons,36,Rare,Foil,Pre-Release Cards
mtg_pc-36_M_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-36_M_standard_foil.png,Summon: Knights of Round,36,Mythic,Foil,Pre-Release Cards
mtg_37_r_pmid_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_37_r_pmid_foil.png,Sungold Sentinel,37,Rare,Foil,Pre-Release Cards
mtg_38_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_38_r_pm21_foil.png,Speaker of the Heavens,38,Rare,Foil,Pre-Release Cards
mtg_39_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_39_r_pafr_foil.png,Teleportation Circle,39,Rare,Foil,Pre-Release Cards
mtg_39_r_potj_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_39_r_potj_foil.png,Archmage's Newt,39,Rare,Foil,Pre-Release Cards
mtg_39_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_39_r_pznr_foil.png,Skyclave Apparition,39,Rare,Foil,Pre-Release Cards
mtg_4_m_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_4_m_pafr_foil.png,The Book of Exalted Deeds,4,Mythic,Foil,Pre-Release Cards
mtg_40_r_pmh3_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_40_r_pmh3_foil.png,"Phelia, Exuberant Shepherd",40,Rare,Foil,Pre-Release Cards
mtg_41_m_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_41_m_kpp_7185_foil.png,Alrund's Epiphany,41,Mythic,Foil,Pre-Release Cards
mtg_41_r_psnc_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_41_r_psnc_foil.png,"Errant, Street Artist",41,Rare,Foil,Pre-Release Cards
mtg_41_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_41_r_pznr_foil.png,Squad Commander,41,Rare,Foil,Pre-Release Cards
mtg_43_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_43_r_kpp_7185_foil.png,Ascendant Spirit,43,Rare,Foil,Pre-Release Cards
mtg_44_m_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_44_m_pznr_foil.png,"Tazri, Beacon of Unity",44,Mythic,Foil,Pre-Release Cards
mtg_45_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_45_r_pm21_foil.png,"Barrin, Tolarian Archmage",45,Rare,Foil,Pre-Release Cards
mtg_48_m_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_48_m_pm21_foil.png,Discontinuity,48,Mythic,Foil,Pre-Release Cards
mtg_48_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_48_r_pafr_foil.png,The Blackstaff of Waterdeep,48,Rare,Foil,Pre-Release Cards
mtg_49_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_49_r_pznr_foil.png,"Charix, the Raging Isle",49,Rare,Foil,Pre-Release Cards
mtg_5_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_5_r_pznr_foil.png,Archpriest of Iona,5,Rare,Foil,Pre-Release Cards
mtg_51_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_51_r_kpp_7185_foil.png,Cosmos Charger,51,Rare,Foil,Pre-Release Cards
mtg_52_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_52_r_kpp_7185_foil.png,Cyclone Summoner,52,Rare,Foil,Pre-Release Cards
mtg_52_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_52_r_pm21_foil.png,Ghostly Pilferer,52,Rare,Foil,Pre-Release Cards
mtg_pc-52_R_standard_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_pc-52_R_standard_foil.png,"Black Cat, Cunning Thief",52,Rare,Foil,Pre-Release Cards
mtg_53_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_53_r_pznr_foil.png,Confounding Conundrum,53,Rare,Foil,Pre-Release Cards
mtg_54_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_54_r_pznr_foil.png,Coralhelm Chronicler,54,Rare,Foil,Pre-Release Cards
mtg_56_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_56_r_pafr_foil.png,Dragon Turtle,56,Rare,Foil,Pre-Release Cards
mtg_58_r_piko_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_58_r_piko_foil.png,Mythos of Illuna,58,Rare,Foil,Pre-Release Cards
mtg_59_r_psoi_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_59_r_psoi_foil.png,Epiphany at the Drownyard,59,Rare,Foil,Pre-Release Cards
mtg_6_m_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_6_m_pm21_foil.png,Baneslayer Angel,6,Mythic,Foil,Pre-Release Cards
mtg_60_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_60_r_pafr_foil.png,"Grazilaxx, Illithid Scholar",60,Rare,Foil,Pre-Release Cards
mtg_60_r_pm21_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_60_r_pm21_foil.png,Pursued Whale,60,Rare,Foil,Pre-Release Cards
mtg_61_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_61_r_kpp_7185_foil.png,Graven Lore,61,Rare,Foil,Pre-Release Cards
mtg_61_r_pvow_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_61_r_pvow_foil.png,"Geralf, Visionary Stitcher",61,Rare,Foil,Pre-Release Cards
mtg_61_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_61_r_pznr_foil.png,Inscription of Insight,61,Rare,Foil,Pre-Release Cards
mtg_62_m_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_62_m_pafr_foil.png,"Iymrith, Desert Doom",62,Mythic,Foil,Pre-Release Cards
mtg_63_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_63_r_kpp_7185_foil.png,Icebreaker Kraken,63,Rare,Foil,Pre-Release Cards
mtg_63_r_pafr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_63_r_pafr_foil.png,Mind Flayer,63,Rare,Foil,Pre-Release Cards
mtg_64_r_pstx_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_64_r_pstx_foil.png,Baleful Mastery,64,Rare,Foil,Pre-Release Cards
mtg_67_m_psnc_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_67_m_psnc_foil.png,Angel of Suffering,67,Mythic,Foil,Pre-Release Cards
mtg_67_r_piko_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_67_r_piko_foil.png,Shark Typhoon,67,Rare,Foil,Pre-Release Cards
mtg_68_r_pznr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_68_r_pznr_foil.png,Master of Winds,68,Rare,Foil,Pre-Release Cards
mtg_69_r_kpp_7185_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_69_r_kpp_7185_foil.png,Mystic Reflection,69,Rare,Foil,Pre-Release Cards
mtg_69_r_pltr_foil,https://card-images.fetchtcg.com/mtg/4382/large/mtg_69_r_pltr_foil.png,Scroll of Isildur,69,Rare,Foil,Pre-Release Cards
